latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-17.28302,30.12895,367,0.35,0.57,2023-10-08,1100,1,VIIRS,h,2.0NRT,313.49,16.43,D
-17.28291,35.5599,340.48,0.48,0.4,2023-10-08,1100,1,VIIRS,l,2.0NRT,314.16,5.43,D
-17.28112,37.1228,338.19,0.41,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.11,3.72,D
-17.28049,35.57803,353.49,0.48,0.4,2023-10-08,1100,1,VIIRS,n,2.0NRT,316.76,11.81,D
-17.27919,37.18617,348.71,0.41,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,320.04,11.68,D
-17.27832,34.40512,344.97,0.55,0.43,2023-10-08,1100,1,VIIRS,l,2.0NRT,316.6,9.61,D
-17.27807,34.40209,340.7,0.55,0.43,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.04,5.99,D
-17.27713,35.95918,346.4,0.46,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,316.22,9.09,D
-17.27626,26.582,351.21,0.6,0.71,2023-10-08,1100,1,VIIRS,n,2.0NRT,305.62,22.85,D
-17.27605,36.64027,338.7,0.43,0.38,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.76,2.94,D
-17.27597,37.55005,352.26,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.22,14.6,D
-17.27576,37.18566,346.79,0.41,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,316.08,4.18,D
-17.27572,26.58769,367,0.6,0.71,2023-10-08,1100,1,VIIRS,h,2.0NRT,304.07,22.85,D
-17.27567,26.5836,350.31,0.6,0.71,2023-10-08,1100,1,VIIRS,n,2.0NRT,308.76,36.89,D
-17.27517,26.58933,354.93,0.6,0.71,2023-10-08,1100,1,VIIRS,n,2.0NRT,302.92,27.11,D
-17.27443,37.58464,343.85,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,314.12,17.92,D
-17.27436,36.28722,344.71,0.45,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,316.84,17.49,D
-17.2742,37.78475,339.75,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.55,2.61,D
-17.27367,37.78849,340.77,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,312.2,2.61,D
-17.27356,37.51865,344.07,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.04,6.1,D
-17.27346,34.09935,342.72,0.38,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.12,3.72,D
-17.27312,37.54573,312.17,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,319.71,95.66,D
-17.27287,37.18126,345,0.41,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.81,13.16,D
-17.27268,37.72316,342.92,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.38,5.76,D
-17.27257,37.54952,367,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,331.51,95.66,D
-17.2725,36.04601,344.72,0.46,0.39,2023-10-08,1100,1,VIIRS,n,2.0NRT,314.05,3.31,D
-17.27232,37.18515,338.47,0.41,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,313.42,4.18,D
-17.27211,34.10991,367,0.38,0.43,2023-10-08,1100,1,VIIRS,h,2.0NRT,315.38,18.19,D
-17.27082,33.12215,336.3,0.44,0.46,2023-10-08,1100,1,VIIRS,l,2.0NRT,310.4,2.76,D
-17.27031,33.12636,339.05,0.44,0.46,2023-10-08,1100,1,VIIRS,l,2.0NRT,310.45,2.76,D
-17.27029,37.78796,348.64,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.42,5.25,D
-17.26999,34.77774,348.25,0.53,0.42,2023-10-08,1100,1,VIIRS,n,2.0NRT,314.82,6.75,D
-17.26954,36.37564,348.67,0.44,0.38,2023-10-08,1100,1,VIIRS,n,2.0NRT,317.01,10.03,D
-17.26876,37.72638,349.93,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.39,5.76,D
-17.26874,33.87571,341.13,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,314.69,10.37,D
-17.26829,33.87938,350.3,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,314.92,15.27,D
-17.2681,34.10939,346.31,0.38,0.43,2023-10-08,1100,1,VIIRS,n,2.0NRT,315.97,18.19,D
-17.26788,35.1193,338.06,0.51,0.41,2023-10-08,1100,1,VIIRS,l,2.0NRT,311.92,6.09,D
-17.26726,35.12392,336.99,0.51,0.41,2023-10-08,1100,1,VIIRS,l,2.0NRT,310.42,4.29,D
-17.26649,31.75191,337.83,0.54,0.51,2023-10-08,1100,1,VIIRS,n,2.0NRT,310.87,4.24,D
-17.26592,37.72209,340.2,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.63,4.34,D
-17.26422,33.87884,367,0.4,0.44,2023-10-08,1100,1,VIIRS,h,2.0NRT,313.99,15.27,D
-17.26376,36.18781,344.24,0.45,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,316.48,7.38,D
-17.26289,35.42597,343.25,0.49,0.4,2023-10-08,1100,1,VIIRS,n,2.0NRT,312.94,11.53,D
-17.26231,37.77142,343.52,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.9,4.76,D
-17.26166,34.78159,339.8,0.53,0.42,2023-10-08,1100,1,VIIRS,l,2.0NRT,313.69,8.03,D
-17.26126,34.25803,338.7,0.56,0.43,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.58,5.76,D
-17.26075,37.55931,337.72,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.2,10.51,D
-17.26058,34.2633,340.08,0.56,0.43,2023-10-08,1100,1,VIIRS,l,2.0NRT,313.8,5.76,D
-17.2602,37.56309,344.87,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.3,10.51,D
-17.2592,27.26091,333.14,0.54,0.68,2023-10-08,1100,1,VIIRS,l,2.0NRT,306.35,3.05,D
-17.25893,31.14189,350.28,0.59,0.53,2023-10-08,1100,1,VIIRS,n,2.0NRT,314.29,11.88,D
-17.25833,37.52793,348.43,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,310.62,3.21,D
-17.25809,29.76821,336.93,0.37,0.58,2023-10-08,1100,1,VIIRS,l,2.0NRT,308.78,3.21,D
-17.25794,37.26212,349.8,0.41,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,317.82,9.1,D
-17.25772,29.77164,351.35,0.37,0.58,2023-10-08,1100,1,VIIRS,n,2.0NRT,312.42,3.21,D
-17.25714,37.63218,344.88,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,314.09,15.5,D
-17.25681,37.56256,344.43,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,309.71,3.92,D
-17.25664,35.58817,340.27,0.48,0.4,2023-10-08,1100,1,VIIRS,l,2.0NRT,313.05,8.13,D
-17.25592,36.13926,348.09,0.45,0.39,2023-10-08,1100,1,VIIRS,n,2.0NRT,320.92,15.4,D
-17.2559,35.35072,341.14,0.49,0.4,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.18,10.67,D
-17.25578,31.14384,343.27,0.59,0.53,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.91,15.37,D
-17.25539,36.16935,348.34,0.45,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,317.88,9.78,D
-17.25493,37.5274,338.27,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,311.31,3.76,D
-17.25436,35.8007,353.9,0.47,0.4,2023-10-08,1100,1,VIIRS,l,2.0NRT,319.59,33.92,D
-17.25419,29.49802,344.05,0.38,0.59,2023-10-08,1100,1,VIIRS,n,2.0NRT,309.73,7.24,D
-17.25414,34.98955,348.28,0.51,0.41,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.56,20.12,D
-17.25337,35.69717,343.17,0.47,0.4,2023-10-08,1100,1,VIIRS,l,2.0NRT,316.78,4.8,D
-17.25296,35.58762,347.77,0.48,0.4,2023-10-08,1100,1,VIIRS,l,2.0NRT,314.86,8.13,D
-17.25247,27.16102,331.22,0.55,0.68,2023-10-08,1100,1,VIIRS,n,2.0NRT,304.97,3.02,D
-17.25234,36.13872,343.74,0.45,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,316.11,15.4,D
-17.25118,37.18587,348.95,0.41,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,316.5,10.42,D
-17.25104,33.69012,351.32,0.41,0.45,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.72,8.23,D
-17.24821,34.00754,343.35,0.39,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,312.25,5.41,D
-17.24494,29.88934,367,0.36,0.57,2023-10-08,1100,1,VIIRS,h,2.0NRT,310.43,10.84,D
-17.24455,29.89288,336.58,0.36,0.57,2023-10-08,1100,1,VIIRS,n,2.0NRT,308.62,8.11,D
-17.24428,35.56806,346.54,0.48,0.4,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.49,12.35,D
-17.24323,37.56046,341.84,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.37,7.08,D
-17.24242,37.73369,340.41,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,313.04,11.3,D
-17.23986,33.84198,343.67,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,312.85,6.19,D
-17.23969,33.68069,340.68,0.41,0.45,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.13,4.18,D
-17.23965,29.88873,355.85,0.36,0.57,2023-10-08,1100,1,VIIRS,n,2.0NRT,310.93,10.84,D
-17.23927,29.89219,339.03,0.36,0.57,2023-10-08,1100,1,VIIRS,n,2.0NRT,308.6,8.11,D
-17.23904,37.73317,346.81,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,310.73,6.34,D
-17.2382,28.44865,343.92,0.45,0.63,2023-10-08,1100,1,VIIRS,n,2.0NRT,310.29,7.99,D
-17.23686,37.53235,338.54,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,310.33,1.75,D
-17.23626,31.64413,343.13,0.55,0.51,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.51,8.69,D
-17.23568,31.64914,344.84,0.55,0.51,2023-10-08,1100,1,VIIRS,n,2.0NRT,312.86,8.69,D
-17.2352,33.44744,338.13,0.42,0.45,2023-10-08,1100,1,VIIRS,l,2.0NRT,313.1,7.38,D
-17.23024,34.05329,334.87,0.39,0.44,2023-10-08,1100,1,VIIRS,l,2.0NRT,309.64,8.01,D
-17.22951,37.63171,339,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,313.33,9.5,D
-17.22694,37.2337,345.59,0.41,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,317.25,9.5,D
-17.22692,27.22699,344.56,0.54,0.68,2023-10-08,1100,1,VIIRS,n,2.0NRT,308.76,11.47,D
-17.22666,37.62741,340.04,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.78,8.02,D
-17.22646,27.23167,349.16,0.54,0.68,2023-10-08,1100,1,VIIRS,n,2.0NRT,307.78,7.58,D
-17.22642,37.79629,345.76,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,313,7.78,D
-17.22622,34.05267,348.74,0.39,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.59,8.01,D
-17.22601,27.2363,334.25,0.54,0.68,2023-10-08,1100,1,VIIRS,l,2.0NRT,307.27,7.58,D
-17.2259,27.3012,333.7,0.54,0.68,2023-10-08,1100,1,VIIRS,l,2.0NRT,308.28,2.69,D
-17.22587,37.80003,348.35,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,312.58,4.8,D
-17.22578,34.05625,355.64,0.39,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,315.7,8.01,D
-17.22426,27.22879,367,0.54,0.68,2023-10-08,1100,1,VIIRS,h,2.0NRT,310.24,18.67,D
-17.22413,35.94261,349.27,0.46,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,319.09,14.72,D
-17.22369,27.30362,339.58,0.54,0.68,2023-10-08,1100,1,VIIRS,n,2.0NRT,308.52,5.67,D
-17.22366,37.23372,344.68,0.41,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.8,6.5,D
-17.2234,27.23811,336.76,0.54,0.68,2023-10-08,1100,1,VIIRS,n,2.0NRT,306.39,5.65,D
-17.2233,36.03016,350.45,0.46,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,316.99,9.28,D
-17.22304,37.79575,346.31,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.45,7.72,D
-17.22286,33.58086,346.74,0.41,0.45,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.47,7.96,D
-17.2225,37.79948,344.86,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,314.6,3.13,D
-17.22235,28.54976,341.87,0.44,0.63,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.83,3.67,D
-17.22075,36.75536,339.98,0.43,0.38,2023-10-08,1100,1,VIIRS,n,2.0NRT,313,3.67,D
-17.22064,35.96843,341,0.46,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.56,4.64,D
-17.22058,35.83147,340.86,0.47,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.72,2.82,D
-17.22052,35.94206,353.53,0.46,0.39,2023-10-08,1100,1,VIIRS,n,2.0NRT,318.43,14.72,D
-17.22041,35.72051,344.62,0.47,0.4,2023-10-08,1100,1,VIIRS,l,2.0NRT,319.14,8.64,D
-17.2197,36.02964,355.05,0.46,0.39,2023-10-08,1100,1,VIIRS,n,2.0NRT,322.54,39.45,D
-17.21943,29.08498,346.42,0.41,0.6,2023-10-08,1100,1,VIIRS,n,2.0NRT,307.28,5.75,D
-17.21913,37.79895,337.67,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,311.86,3.13,D
-17.21865,35.0544,338.26,0.51,0.41,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.24,1.95,D
-17.21861,34.9648,350.04,0.51,0.41,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.78,9.77,D
-17.21859,37.80269,341.31,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,314.48,3.13,D
-17.21823,37.73373,338.24,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.99,3.62,D
-17.21769,37.73748,344.95,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,314.27,5.98,D
-17.21719,37.85965,340.17,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,313.86,17.45,D
-17.21612,35.01417,341.98,0.51,0.41,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.13,4.64,D
-17.216,34.96173,344.34,0.51,0.41,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.94,6.27,D
-17.21542,34.95941,340.16,0.52,0.41,2023-10-08,1100,1,VIIRS,l,2.0NRT,313.64,7.73,D
-17.21535,34.96656,344.23,0.51,0.41,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.74,6.27,D
-17.2148,34.96426,350.62,0.51,0.41,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.92,7.73,D
-17.21383,37.85913,345.57,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.54,6.76,D
-17.21348,33.62243,348.95,0.41,0.45,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.91,11.05,D
-17.21281,37.77119,352.76,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,316.14,8.54,D
-17.21237,36.13718,347.76,0.45,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,319.98,7.75,D
-17.21233,35.01364,339.73,0.51,0.41,2023-10-08,1100,1,VIIRS,l,2.0NRT,311.43,4.64,D
-17.2118,36.00664,344.99,0.46,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.3,13.24,D
-17.21155,34.96603,339.79,0.51,0.41,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.57,6.27,D
-17.20935,33.62189,367,0.41,0.45,2023-10-08,1100,1,VIIRS,h,2.0NRT,312.63,11.64,D
-17.20879,36.13667,347.72,0.45,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,318.94,7.75,D
-17.20855,37.36449,342.94,0.41,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.62,3.86,D
-17.20844,36.35042,347.21,0.44,0.38,2023-10-08,1100,1,VIIRS,l,2.0NRT,317.74,7.24,D
-17.20786,36.35459,344.83,0.44,0.38,2023-10-08,1100,1,VIIRS,l,2.0NRT,317.21,7.24,D
-17.20569,33.61752,351.67,0.41,0.45,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.81,11.64,D
-17.20503,34.75125,344.35,0.53,0.42,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.97,5.14,D
-17.20294,37.81549,341.86,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,315.42,4.15,D
-17.20277,37.2817,341.82,0.41,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,313.4,3.58,D
-17.20251,33.60931,347.24,0.41,0.45,2023-10-08,1100,1,VIIRS,n,2.0NRT,315.66,22.33,D
-17.20203,33.61316,352.7,0.41,0.45,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.31,22.33,D
-17.20156,37.87243,336.98,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,310.14,2.36,D
-17.20135,36.34939,342.04,0.44,0.38,2023-10-08,1100,1,VIIRS,l,2.0NRT,316.13,4.44,D
-17.20118,34.75071,346.15,0.53,0.42,2023-10-08,1100,1,VIIRS,n,2.0NRT,316.11,5.14,D
-17.20022,37.34799,340.76,0.41,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,314.1,5.96,D
-17.19957,37.81497,367,0.4,0.37,2023-10-08,1100,1,VIIRS,h,2.0NRT,314.29,21.47,D
-17.1974,37.8299,342.82,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,314.37,11.77,D
-17.19559,35.81982,347.7,0.47,0.39,2023-10-08,1100,1,VIIRS,n,2.0NRT,319.21,22.74,D
-17.19499,35.82417,351.3,0.47,0.39,2023-10-08,1100,1,VIIRS,n,2.0NRT,322.54,22.74,D
-17.19423,33.29207,345.67,0.43,0.46,2023-10-08,1100,1,VIIRS,n,2.0NRT,318.47,16.49,D
-17.19371,33.29614,343.62,0.43,0.46,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.68,11.26,D
-17.19336,33.23073,340.24,0.43,0.46,2023-10-08,1100,1,VIIRS,n,2.0NRT,310.91,11.02,D
-17.19286,33.2347,367,0.43,0.46,2023-10-08,1100,1,VIIRS,h,2.0NRT,312.87,11.02,D
-17.19236,33.23867,336.59,0.43,0.46,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.29,6.92,D
-17.19136,35.82362,343.42,0.47,0.39,2023-10-08,1100,1,VIIRS,n,2.0NRT,315.23,5.69,D
-17.19117,31.83006,343.69,0.53,0.5,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.06,13.9,D
-17.19059,31.83511,344.25,0.53,0.5,2023-10-08,1100,1,VIIRS,n,2.0NRT,312.46,13.42,D
-17.19006,37.47071,339.42,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,314.33,3.84,D
-17.18892,34.81419,340.98,0.52,0.42,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.75,10.35,D
-17.1889,36.09482,345.15,0.45,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,317.9,5.78,D
-17.18725,36.6811,346.08,0.43,0.38,2023-10-08,1100,1,VIIRS,n,2.0NRT,312.44,5.99,D
-17.18694,35.09129,336.99,0.51,0.41,2023-10-08,1100,1,VIIRS,l,2.0NRT,309.99,2.68,D
-17.18659,35.09399,341.72,0.51,0.41,2023-10-08,1100,1,VIIRS,n,2.0NRT,309.88,2.99,D
-17.18595,31.58144,348.82,0.55,0.51,2023-10-08,1100,1,VIIRS,n,2.0NRT,310.09,14.64,D
-17.18592,34.37914,344.46,0.55,0.43,2023-10-08,1100,1,VIIRS,l,2.0NRT,318.28,25.43,D
-17.18547,33.74672,345.88,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,315.74,25.11,D
-17.18542,37.23183,344.39,0.41,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,314.9,6.97,D
-17.18527,34.3809,345.57,0.55,0.43,2023-10-08,1100,1,VIIRS,l,2.0NRT,319.14,22.44,D
-17.18515,37.40423,343.64,0.41,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,316.5,4.99,D
-17.185,33.75046,355.98,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.72,25.11,D
-17.18454,33.75417,349.9,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.82,6.68,D
-17.18446,31.58292,343.7,0.55,0.51,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.14,19.8,D
-17.18281,36.97655,344.96,0.42,0.38,2023-10-08,1100,1,VIIRS,l,2.0NRT,314.5,5.87,D
-17.18262,35.66963,351.62,0.47,0.4,2023-10-08,1100,1,VIIRS,n,2.0NRT,317.65,8.32,D
-17.18182,33.74258,335.93,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,308.44,2.03,D
-17.18136,33.74624,340.84,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,309.86,25.11,D
-17.18045,33.75356,348.98,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,312.35,6.68,D
-17.18024,31.88443,347.62,0.53,0.5,2023-10-08,1100,1,VIIRS,n,2.0NRT,314.42,7.55,D
-17.18014,34.0505,338.68,0.39,0.44,2023-10-08,1100,1,VIIRS,l,2.0NRT,313.37,3.53,D
-17.17999,33.75729,340.52,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,310.11,6.68,D
-17.17895,36.35444,347.55,0.44,0.38,2023-10-08,1100,1,VIIRS,n,2.0NRT,316.68,7.37,D
-17.17833,37.40322,346.31,0.41,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,316.1,4.94,D
-17.17773,27.1455,367,0.55,0.68,2023-10-08,1100,1,VIIRS,h,2.0NRT,307.09,11.97,D
-17.1777,29.16155,342.07,0.4,0.6,2023-10-08,1100,1,VIIRS,n,2.0NRT,308.37,2.81,D
-17.17749,35.54063,340.73,0.48,0.4,2023-10-08,1100,1,VIIRS,l,2.0NRT,314.09,5.45,D
-17.17727,27.15028,345.72,0.55,0.68,2023-10-08,1100,1,VIIRS,n,2.0NRT,307.08,11.13,D
-17.17727,33.74565,367,0.4,0.44,2023-10-08,1100,1,VIIRS,h,2.0NRT,311.73,6.96,D
-17.17636,33.75295,338.78,0.4,0.44,2023-10-08,1100,1,VIIRS,l,2.0NRT,311.22,5.68,D
-17.1756,31.88387,353.59,0.53,0.5,2023-10-08,1100,1,VIIRS,n,2.0NRT,312.11,9.2,D
-17.17497,33.76419,338.28,0.4,0.44,2023-10-08,1100,1,VIIRS,l,2.0NRT,310.09,3.12,D
-17.17274,33.7486,345.43,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.02,6.96,D
-17.17208,29.86885,334.99,0.36,0.57,2023-10-08,1100,1,VIIRS,n,2.0NRT,300.74,5.04,D
-17.17138,27.14538,355.49,0.55,0.68,2023-10-08,1100,1,VIIRS,n,2.0NRT,307.71,9.02,D
-17.17112,37.84481,346.83,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,316.85,11.34,D
-17.17059,37.84854,342.36,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,316.29,11.34,D
-17.16996,33.77111,355.75,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,309.73,4.31,D
-17.1695,30.2428,355.14,0.34,0.56,2023-10-08,1100,1,VIIRS,n,2.0NRT,307.21,4.53,D
-17.1692,30.2456,337.01,0.34,0.56,2023-10-08,1100,1,VIIRS,n,2.0NRT,306.17,4.53,D
-17.16864,37.71831,339.85,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,313.43,2.25,D
-17.16831,29.86432,355.78,0.36,0.57,2023-10-08,1100,1,VIIRS,n,2.0NRT,311.65,11.86,D
-17.16829,37.84057,346.6,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,315.28,9.29,D
-17.16812,36.85329,346.54,0.42,0.38,2023-10-08,1100,1,VIIRS,n,2.0NRT,315.5,5.65,D
-17.16792,29.86782,355.74,0.36,0.57,2023-10-08,1100,1,VIIRS,n,2.0NRT,308.18,9.24,D
-17.16776,37.84429,341.91,0.4,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.46,4.68,D
-17.1676,37.20932,339.88,0.41,0.37,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.46,3.76,D
-17.16715,29.86463,367,0.36,0.57,2023-10-08,1100,1,VIIRS,h,2.0NRT,312.58,13.41,D
-17.16679,29.86813,344.48,0.36,0.57,2023-10-08,1100,1,VIIRS,n,2.0NRT,307.96,5.04,D
-17.16676,36.28483,338.06,0.44,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,313,0.51,D
-17.16587,33.77053,348.32,0.4,0.44,2023-10-08,1100,1,VIIRS,n,2.0NRT,315.83,36.42,D
-17.1643,30.24254,367,0.34,0.56,2023-10-08,1100,1,VIIRS,h,2.0NRT,304.62,7.71,D
-17.16377,36.28012,341.01,0.44,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.7,4.37,D
-17.16228,36.08724,343.4,0.45,0.39,2023-10-08,1100,1,VIIRS,n,2.0NRT,318.35,7.27,D
-17.16187,36.47831,339.83,0.44,0.38,2023-10-08,1100,1,VIIRS,l,2.0NRT,312.21,3.22,D
-17.1615,31.93231,351.8,0.52,0.5,2023-10-08,1100,1,VIIRS,n,2.0NRT,310.52,10.24,D
-17.16116,37.0053,341.59,0.42,0.38,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.56,7.49,D
-17.16084,31.93104,343.31,0.53,0.5,2023-10-08,1100,1,VIIRS,n,2.0NRT,309.91,7.71,D
-17.15935,31.21186,350.74,0.59,0.53,2023-10-08,1100,1,VIIRS,n,2.0NRT,310.07,6.16,D
-17.15545,37.58584,347.56,0.4,0.37,2023-10-08,1100,1,VIIRS,n,2.0NRT,313.06,6.99,D
-17.15537,36.26188,315.85,0.45,0.39,2023-10-08,1100,1,VIIRS,l,2.0NRT,315.98,21.21,D
-17.15481,36.26603,347.4,0.45,0.39,2023-10-08,1100,1,VIIRS,n,2.0NRT,317.41,28.58,D
-17.1546,26.95463,331.52,0.57,0.69,2023-10-08,1100,1,VIIRS,l,2.0NRT,306.4,2.25,D
-17.15426,26.4802,346.55,0.61,0.71,2023-10-08,1100,1,VIIRS,n,2.0NRT,308.48,8.43,D
-17.15411,29.99197,367,0.35,0.57,2023-10-08,1100,1,VIIRS,h,2.0NRT,312.38,13.3,D
-17.15388,29.99256,367,0.35,0.57,2023-10-08,1100,1,VIIRS,h,2.0NRT,312.11,13.62,D
-17.15374,29.99532,367,0.35,0.57,2023-10-08,1100,1,VIIRS,h,2.0NRT,311.78,11.96,D
-17.15353,29.99591,367,0.35,0.57,2023-10-08,1100,1,VIIRS,h,2.0NRT,310.93,11.51,D
